,label_cli,ProdutoId,Unnamed: 0,DescricaoTaxaPerformance__c,DescricaoTributacao__c,FamiliaCarteira__c,FiltroValorMinimo__c,LucroMesAnterior__c,PatrimonioLiquidoAtual__c,RentabilidadeAno__c,RentabilidadeFundoUltimos36Meses__c,RentabilidadeMes__c,RiscoAtivo__c,TipoCarteira__c,label
511,1,a0W6A00000Au1DBUAZ,270,Não,Come Cotas,Renda Fixa,30000.0,36740826.0,16626829805.0,4.177962e+16,2245731202.0,5020349.0,2.0,Fundo de Renda Fixa,3
512,3,a0W6A00000Au1DBUAZ,270,Não,Come Cotas,Renda Fixa,30000.0,36740826.0,16626829805.0,4.177962e+16,2245731202.0,5020349.0,2.0,Fundo de Renda Fixa,3
513,5,a0W6A00000Au1DBUAZ,270,Não,Come Cotas,Renda Fixa,30000.0,36740826.0,16626829805.0,4.177962e+16,2245731202.0,5020349.0,2.0,Fundo de Renda Fixa,3
514,6,a0W6A00000Au1DBUAZ,270,Não,Come Cotas,Renda Fixa,30000.0,36740826.0,16626829805.0,4.177962e+16,2245731202.0,5020349.0,2.0,Fundo de Renda Fixa,3
515,0,a0W6A00000Au4QWUAZ,273,20% sobre o que exceder a 100% do IPCA + 5%,Come Cotas,Renda Fixa,1000.0,81559541.0,17945583813.0,93308714.0,2443552772.0,11654122.0,4.0,FIC de Fundo Multimercado,1
516,2,a0W6A00000Au4QWUAZ,273,20% sobre o que exceder a 100% do IPCA + 5%,Come Cotas,Renda Fixa,1000.0,81559541.0,17945583813.0,93308714.0,2443552772.0,11654122.0,4.0,FIC de Fundo Multimercado,1
517,3,a0W6A00000Au4QWUAZ,273,20% sobre o que exceder a 100% do IPCA + 5%,Come Cotas,Renda Fixa,1000.0,81559541.0,17945583813.0,93308714.0,2443552772.0,11654122.0,4.0,FIC de Fundo Multimercado,1
518,4,a0W6A00000Au4QWUAZ,273,20% sobre o que exceder a 100% do IPCA + 5%,Come Cotas,Renda Fixa,1000.0,81559541.0,17945583813.0,93308714.0,2443552772.0,11654122.0,4.0,FIC de Fundo Multimercado,1
519,5,a0W6A00000Au4QWUAZ,273,20% sobre o que exceder a 100% do IPCA + 5%,Come Cotas,Renda Fixa,1000.0,81559541.0,17945583813.0,93308714.0,2443552772.0,11654122.0,4.0,FIC de Fundo Multimercado,1
520,6,a0W6A00000Au4QWUAZ,273,20% sobre o que exceder a 100% do IPCA + 5%,Come Cotas,Renda Fixa,1000.0,81559541.0,17945583813.0,93308714.0,2443552772.0,11654122.0,4.0,FIC de Fundo Multimercado,1
521,0,a0W6A00000Au4UiUAJ,274,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,1000.0,55859262.0,3576489085.0,58752094.0,0.0,2876762.0,4.0,FIC de Fundo Multimercado,1
522,2,a0W6A00000Au4UiUAJ,274,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,1000.0,55859262.0,3576489085.0,58752094.0,0.0,2876762.0,4.0,FIC de Fundo Multimercado,1
523,3,a0W6A00000Au4UiUAJ,274,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,1000.0,55859262.0,3576489085.0,58752094.0,0.0,2876762.0,4.0,FIC de Fundo Multimercado,1
524,4,a0W6A00000Au4UiUAJ,274,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,1000.0,55859262.0,3576489085.0,58752094.0,0.0,2876762.0,4.0,FIC de Fundo Multimercado,1
525,5,a0W6A00000Au4UiUAJ,274,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,1000.0,55859262.0,3576489085.0,58752094.0,0.0,2876762.0,4.0,FIC de Fundo Multimercado,1
526,6,a0W6A00000Au4UiUAJ,274,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,1000.0,55859262.0,3576489085.0,58752094.0,0.0,2876762.0,4.0,FIC de Fundo Multimercado,1
527,0,a0W6A00000AwaR2UAJ,276,20% sobre o que exceder a 100% do IBX,15%,Renda Variável,10000.0,211837451.0,9737344773.0,376360876.0,5629294652.0,161110501.0,5.0,FIC de Fundo de Ações,0
528,1,a0W6A00000AwaR2UAJ,276,20% sobre o que exceder a 100% do IBX,15%,Renda Variável,10000.0,211837451.0,9737344773.0,376360876.0,5629294652.0,161110501.0,5.0,FIC de Fundo de Ações,0
529,2,a0W6A00000AwaR2UAJ,276,20% sobre o que exceder a 100% do IBX,15%,Renda Variável,10000.0,211837451.0,9737344773.0,376360876.0,5629294652.0,161110501.0,5.0,FIC de Fundo de Ações,0
530,3,a0W6A00000AwaR2UAJ,276,20% sobre o que exceder a 100% do IBX,15%,Renda Variável,10000.0,211837451.0,9737344773.0,376360876.0,5629294652.0,161110501.0,5.0,FIC de Fundo de Ações,0
531,4,a0W6A00000AwaR2UAJ,276,20% sobre o que exceder a 100% do IBX,15%,Renda Variável,10000.0,211837451.0,9737344773.0,376360876.0,5629294652.0,161110501.0,5.0,FIC de Fundo de Ações,0
532,5,a0W6A00000AwaR2UAJ,276,20% sobre o que exceder a 100% do IBX,15%,Renda Variável,10000.0,211837451.0,9737344773.0,376360876.0,5629294652.0,161110501.0,5.0,FIC de Fundo de Ações,0
533,6,a0W6A00000AwaR2UAJ,276,20% sobre o que exceder a 100% do IBX,15%,Renda Variável,10000.0,211837451.0,9737344773.0,376360876.0,5629294652.0,161110501.0,5.0,FIC de Fundo de Ações,0
534,0,a0W6A00000BDcCFUA1,280,20% sobre o que exceder a 100% do IPCA + 6%,15%,Renda Variável,50000.0,-275563465.0,359875961323.0,77451047.0,16623204548.0,3.6301796e+16,5.0,FIC de Fundo de Ações,0
535,1,a0W6A00000BDcCFUA1,280,20% sobre o que exceder a 100% do IPCA + 6%,15%,Renda Variável,50000.0,-275563465.0,359875961323.0,77451047.0,16623204548.0,3.6301796e+16,5.0,FIC de Fundo de Ações,0
536,2,a0W6A00000BDcCFUA1,280,20% sobre o que exceder a 100% do IPCA + 6%,15%,Renda Variável,50000.0,-275563465.0,359875961323.0,77451047.0,16623204548.0,3.6301796e+16,5.0,FIC de Fundo de Ações,0
537,4,a0W6A00000BDcCFUA1,280,20% sobre o que exceder a 100% do IPCA + 6%,15%,Renda Variável,50000.0,-275563465.0,359875961323.0,77451047.0,16623204548.0,3.6301796e+16,5.0,FIC de Fundo de Ações,0
538,5,a0W6A00000BDcCFUA1,280,20% sobre o que exceder a 100% do IPCA + 6%,15%,Renda Variável,50000.0,-275563465.0,359875961323.0,77451047.0,16623204548.0,3.6301796e+16,5.0,FIC de Fundo de Ações,0
539,6,a0W6A00000BDcCFUA1,280,20% sobre o que exceder a 100% do IPCA + 6%,15%,Renda Variável,50000.0,-275563465.0,359875961323.0,77451047.0,16623204548.0,3.6301796e+16,5.0,FIC de Fundo de Ações,0
540,0,a0W6A00000BIy6eUAD,281,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,10000.0,159309426.0,233470133609.0,412012252.0,0.0,248740161.0,5.0,Fundo de Ações,0
541,1,a0W6A00000BIy6eUAD,281,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,10000.0,159309426.0,233470133609.0,412012252.0,0.0,248740161.0,5.0,Fundo de Ações,0
542,2,a0W6A00000BIy6eUAD,281,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,10000.0,159309426.0,233470133609.0,412012252.0,0.0,248740161.0,5.0,Fundo de Ações,0
543,3,a0W6A00000BIy6eUAD,281,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,10000.0,159309426.0,233470133609.0,412012252.0,0.0,248740161.0,5.0,Fundo de Ações,0
544,4,a0W6A00000BIy6eUAD,281,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,10000.0,159309426.0,233470133609.0,412012252.0,0.0,248740161.0,5.0,Fundo de Ações,0
545,5,a0W6A00000BIy6eUAD,281,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,10000.0,159309426.0,233470133609.0,412012252.0,0.0,248740161.0,5.0,Fundo de Ações,0
546,6,a0W6A00000BIy6eUAD,281,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,10000.0,159309426.0,233470133609.0,412012252.0,0.0,248740161.0,5.0,Fundo de Ações,0
547,1,a0W3u000009PBevEAG,0,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,224328256.0,6331334673.0,400130035.0,0.0,171944576.0,5.0,FIC de Fundo de Ações,0
548,2,a0W3u000009PBevEAG,0,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,224328256.0,6331334673.0,400130035.0,0.0,171944576.0,5.0,FIC de Fundo de Ações,0
549,3,a0W3u000009PBevEAG,0,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,224328256.0,6331334673.0,400130035.0,0.0,171944576.0,5.0,FIC de Fundo de Ações,0
550,4,a0W3u000009PBevEAG,0,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,224328256.0,6331334673.0,400130035.0,0.0,171944576.0,5.0,FIC de Fundo de Ações,0
551,5,a0W3u000009PBevEAG,0,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,224328256.0,6331334673.0,400130035.0,0.0,171944576.0,5.0,FIC de Fundo de Ações,0
552,6,a0W3u000009PBevEAG,0,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,224328256.0,6331334673.0,400130035.0,0.0,171944576.0,5.0,FIC de Fundo de Ações,0
553,1,a0W3u000009PDsgEAG,8,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,250000.0,-156812322.0,240604602.0,-65609068.0,0.0,92656218.0,4.0,FIC de Fundo Multimercado,2
554,1,a0W3u000009PDzcEAG,9,Não,Come Cotas,Renda Fixa,50000.0,31427825.0,2064051227.0,70402727.0,0.0,38852796.0,4.0,FIC de Fundo Multimercado,1
555,5,a0W3u000009PDzcEAG,9,Não,Come Cotas,Renda Fixa,50000.0,31427825.0,2064051227.0,70402727.0,0.0,38852796.0,4.0,FIC de Fundo Multimercado,1
556,1,a0W3u000009PE0GEAW,10,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,1222707.0,4867298758.0,168076057.0,8882442514.0,166832951.0,5.0,FIC de Fundo de Ações,0
557,5,a0W3u000009PE0GEAW,10,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,1222707.0,4867298758.0,168076057.0,8882442514.0,166832951.0,5.0,FIC de Fundo de Ações,0
558,1,a0W3u00000AdCnhEAF,21,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,212167126.0,32798796244.0,32888664.0,919619676.0,11429456.0,5.0,FIC de Fundo de Ações,0
559,2,a0W3u00000AdCnhEAF,21,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,212167126.0,32798796244.0,32888664.0,919619676.0,11429456.0,5.0,FIC de Fundo de Ações,0
560,4,a0W3u00000AdCnhEAF,21,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,212167126.0,32798796244.0,32888664.0,919619676.0,11429456.0,5.0,FIC de Fundo de Ações,0
561,5,a0W3u00000AdCnhEAF,21,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,212167126.0,32798796244.0,32888664.0,919619676.0,11429456.0,5.0,FIC de Fundo de Ações,0
562,1,a0W3u00000AdDrkEAF,23,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,200000.0,-15325134.0,121196942131034.0,-14520401.0,2645314501.0,805968.0,4.0,FIC de Fundo Multimercado,2
563,2,a0W3u00000AdDrkEAF,23,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,200000.0,-15325134.0,121196942131034.0,-14520401.0,2645314501.0,805968.0,4.0,FIC de Fundo Multimercado,2
564,4,a0W3u00000AdDrkEAF,23,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,200000.0,-15325134.0,121196942131034.0,-14520401.0,2645314501.0,805968.0,4.0,FIC de Fundo Multimercado,2
565,5,a0W3u00000AdDrkEAF,23,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,200000.0,-15325134.0,121196942131034.0,-14520401.0,2645314501.0,805968.0,4.0,FIC de Fundo Multimercado,2
566,1,a0W3u00000AdFiREAV,36,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,-406629.0,47797761601.0,18441288.0,2388155912.0,18848683.0,3.0,FIC de Fundo Multimercado,1
567,2,a0W3u00000AdFiREAV,36,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,-406629.0,47797761601.0,18441288.0,2388155912.0,18848683.0,3.0,FIC de Fundo Multimercado,1
568,3,a0W3u00000AdFiREAV,36,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,-406629.0,47797761601.0,18441288.0,2388155912.0,18848683.0,3.0,FIC de Fundo Multimercado,1
569,4,a0W3u00000AdFiREAV,36,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,-406629.0,47797761601.0,18441288.0,2388155912.0,18848683.0,3.0,FIC de Fundo Multimercado,1
570,5,a0W3u00000AdFiREAV,36,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,-406629.0,47797761601.0,18441288.0,2388155912.0,18848683.0,3.0,FIC de Fundo Multimercado,1
571,6,a0W3u00000AdFiREAV,36,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,-406629.0,47797761601.0,18441288.0,2388155912.0,18848683.0,3.0,FIC de Fundo Multimercado,1
572,1,a0W3u00000AdFwxEAF,37,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,68441006.0,6404199623059.0,3.0815622e+16,71402509.0,238085732.0,5.0,FIC de Fundo de Ações,3
573,5,a0W3u00000AdFwxEAF,37,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,68441006.0,6404199623059.0,3.0815622e+16,71402509.0,238085732.0,5.0,FIC de Fundo de Ações,3
574,6,a0W3u00000AdFwxEAF,37,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,68441006.0,6404199623059.0,3.0815622e+16,71402509.0,238085732.0,5.0,FIC de Fundo de Ações,3
575,1,a0W3u00000AdGFdEAN,40,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,100000.0,46466868.0,19079474912.0,55202555.0,2734905951.0,8695283.0,2.0,FIC de Fundo de Renda Fixa,1
576,2,a0W3u00000AdGFdEAN,40,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,100000.0,46466868.0,19079474912.0,55202555.0,2734905951.0,8695283.0,2.0,FIC de Fundo de Renda Fixa,1
577,3,a0W3u00000AdGFdEAN,40,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,100000.0,46466868.0,19079474912.0,55202555.0,2734905951.0,8695283.0,2.0,FIC de Fundo de Renda Fixa,1
578,4,a0W3u00000AdGFdEAN,40,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,100000.0,46466868.0,19079474912.0,55202555.0,2734905951.0,8695283.0,2.0,FIC de Fundo de Renda Fixa,1
579,5,a0W3u00000AdGFdEAN,40,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,100000.0,46466868.0,19079474912.0,55202555.0,2734905951.0,8695283.0,2.0,FIC de Fundo de Renda Fixa,1
580,6,a0W3u00000AdGFdEAN,40,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,100000.0,46466868.0,19079474912.0,55202555.0,2734905951.0,8695283.0,2.0,FIC de Fundo de Renda Fixa,1
581,1,a0W3u00000AdGc9EAF,46,20% sobre o que exceder a 100% do IBRX 100,15%,Renda Variável,200000.0,-154717368.0,21343837936.0,15152387.0,8289534028.0,172539237.0,5.0,Fundo de Ações,2
582,2,a0W3u00000AdGc9EAF,46,20% sobre o que exceder a 100% do IBRX 100,15%,Renda Variável,200000.0,-154717368.0,21343837936.0,15152387.0,8289534028.0,172539237.0,5.0,Fundo de Ações,2
583,3,a0W3u00000AdGc9EAF,46,20% sobre o que exceder a 100% do IBRX 100,15%,Renda Variável,200000.0,-154717368.0,21343837936.0,15152387.0,8289534028.0,172539237.0,5.0,Fundo de Ações,2
584,4,a0W3u00000AdGc9EAF,46,20% sobre o que exceder a 100% do IBRX 100,15%,Renda Variável,200000.0,-154717368.0,21343837936.0,15152387.0,8289534028.0,172539237.0,5.0,Fundo de Ações,2
585,5,a0W3u00000AdGc9EAF,46,20% sobre o que exceder a 100% do IBRX 100,15%,Renda Variável,200000.0,-154717368.0,21343837936.0,15152387.0,8289534028.0,172539237.0,5.0,Fundo de Ações,2
586,6,a0W3u00000AdGc9EAF,46,20% sobre o que exceder a 100% do IBRX 100,15%,Renda Variável,200000.0,-154717368.0,21343837936.0,15152387.0,8289534028.0,172539237.0,5.0,Fundo de Ações,2
587,1,a0W3u00000AdGobEAF,54,Não,Come Cotas,Renda Fixa,10000.0,33023424.0,6089581463.0,37466195.0,2176327187.0,4428148.0,3.0,FIC de Fundo de Renda Fixa,1
588,2,a0W3u00000AdGobEAF,54,Não,Come Cotas,Renda Fixa,10000.0,33023424.0,6089581463.0,37466195.0,2176327187.0,4428148.0,3.0,FIC de Fundo de Renda Fixa,1
589,4,a0W3u00000AdGobEAF,54,Não,Come Cotas,Renda Fixa,10000.0,33023424.0,6089581463.0,37466195.0,2176327187.0,4428148.0,3.0,FIC de Fundo de Renda Fixa,1
590,6,a0W3u00000AdGobEAF,54,Não,Come Cotas,Renda Fixa,10000.0,33023424.0,6089581463.0,37466195.0,2176327187.0,4428148.0,3.0,FIC de Fundo de Renda Fixa,1
591,1,a0W3u00000AdGwkEAF,61,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,-101533415.0,28219606716.0,-64547055.0,2862469769.0,37365747.0,4.0,FIC de Fundo Multimercado,1
592,1,a0W3u00000AdH6BEAV,66,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,100000.0,-248062827.0,2239376312.0,-37750873.0,0.0,215661719.0,5.0,FIC de Fundo de Ações,0
593,2,a0W3u00000AdH6BEAV,66,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,100000.0,-248062827.0,2239376312.0,-37750873.0,0.0,215661719.0,5.0,FIC de Fundo de Ações,0
594,4,a0W3u00000AdH6BEAV,66,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,100000.0,-248062827.0,2239376312.0,-37750873.0,0.0,215661719.0,5.0,FIC de Fundo de Ações,0
595,5,a0W3u00000AdH6BEAV,66,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,100000.0,-248062827.0,2239376312.0,-37750873.0,0.0,215661719.0,5.0,FIC de Fundo de Ações,0
596,6,a0W3u00000AdH6BEAV,66,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,100000.0,-248062827.0,2239376312.0,-37750873.0,0.0,215661719.0,5.0,FIC de Fundo de Ações,0
597,1,a0W3u00000AdHJtEAN,71,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,74429377.0,3132266983.0,-64980778.0,2313814782.0,-1383802.0,4.0,FIC de Fundo Multimercado,1
598,1,a0W3u00000AdKNzEAN,89,20% sobre o que exceder a 100% do IBRX,15%,Renda Variável,100000.0,228273857.0,13669089027.0,352221653.0,9658391771.0,121181538.0,5.0,FIC de Fundo de Ações,0
599,2,a0W3u00000AdKNzEAN,89,20% sobre o que exceder a 100% do IBRX,15%,Renda Variável,100000.0,228273857.0,13669089027.0,352221653.0,9658391771.0,121181538.0,5.0,FIC de Fundo de Ações,0
600,4,a0W3u00000AdKNzEAN,89,20% sobre o que exceder a 100% do IBRX,15%,Renda Variável,100000.0,228273857.0,13669089027.0,352221653.0,9658391771.0,121181538.0,5.0,FIC de Fundo de Ações,0
601,5,a0W3u00000AdKNzEAN,89,20% sobre o que exceder a 100% do IBRX,15%,Renda Variável,100000.0,228273857.0,13669089027.0,352221653.0,9658391771.0,121181538.0,5.0,FIC de Fundo de Ações,0
602,1,a0W3u00000AdKOYEA3,90,20% sobre o que exceder a 100% do IMA-B,Come Cotas,Renda Fixa,50000.0,31271879.0,2669436184.0,364010695.0,8722730217.0,49736549.0,5.0,FIC de Fundo Multimercado,0
603,2,a0W3u00000AdKOYEA3,90,20% sobre o que exceder a 100% do IMA-B,Come Cotas,Renda Fixa,50000.0,31271879.0,2669436184.0,364010695.0,8722730217.0,49736549.0,5.0,FIC de Fundo Multimercado,0
604,4,a0W3u00000AdKOYEA3,90,20% sobre o que exceder a 100% do IMA-B,Come Cotas,Renda Fixa,50000.0,31271879.0,2669436184.0,364010695.0,8722730217.0,49736549.0,5.0,FIC de Fundo Multimercado,0
605,6,a0W3u00000AdKOYEA3,90,20% sobre o que exceder a 100% do IMA-B,Come Cotas,Renda Fixa,50000.0,31271879.0,2669436184.0,364010695.0,8722730217.0,49736549.0,5.0,FIC de Fundo Multimercado,0
606,1,a0W3u00000AdKZREA3,94,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,141608332.0,1923767337.0,378781259.0,11463150651.0,233861258.0,5.0,FIC de Fundo de Ações,0
607,2,a0W3u00000AdKZREA3,94,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,141608332.0,1923767337.0,378781259.0,11463150651.0,233861258.0,5.0,FIC de Fundo de Ações,0
608,4,a0W3u00000AdKZREA3,94,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,141608332.0,1923767337.0,378781259.0,11463150651.0,233861258.0,5.0,FIC de Fundo de Ações,0
609,5,a0W3u00000AdKZREA3,94,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,141608332.0,1923767337.0,378781259.0,11463150651.0,233861258.0,5.0,FIC de Fundo de Ações,0
610,6,a0W3u00000AdKZREA3,94,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,141608332.0,1923767337.0,378781259.0,11463150651.0,233861258.0,5.0,FIC de Fundo de Ações,0
611,1,a0W3u00000AdLQ6EAN,109,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,10000.0,-21001226.0,14882550319.0,-527578.0,7654060268.0,209128433.0,5.0,Fundo de Ações,0
612,2,a0W3u00000AdLQ6EAN,109,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,10000.0,-21001226.0,14882550319.0,-527578.0,7654060268.0,209128433.0,5.0,Fundo de Ações,0
613,5,a0W3u00000AdLQ6EAN,109,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,10000.0,-21001226.0,14882550319.0,-527578.0,7654060268.0,209128433.0,5.0,Fundo de Ações,0
614,6,a0W3u00000AdLQ6EAN,109,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,10000.0,-21001226.0,14882550319.0,-527578.0,7654060268.0,209128433.0,5.0,Fundo de Ações,0
615,1,a0W3u00000AdO5lEAF,124,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,10000.0,266809246.0,8676734441042.0,4123895.0,8355844871.0,141796979.0,5.0,FIC de Fundo de Ações,0
616,2,a0W3u00000AdO5lEAF,124,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,10000.0,266809246.0,8676734441042.0,4123895.0,8355844871.0,141796979.0,5.0,FIC de Fundo de Ações,0
617,4,a0W3u00000AdO5lEAF,124,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,10000.0,266809246.0,8676734441042.0,4123895.0,8355844871.0,141796979.0,5.0,FIC de Fundo de Ações,0
618,5,a0W3u00000AdO5lEAF,124,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,10000.0,266809246.0,8676734441042.0,4123895.0,8355844871.0,141796979.0,5.0,FIC de Fundo de Ações,0
619,6,a0W3u00000AdO5lEAF,124,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,10000.0,266809246.0,8676734441042.0,4123895.0,8355844871.0,141796979.0,5.0,FIC de Fundo de Ações,0
620,1,a0W3u00000CWF9FEAX,147,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,26584824.0,1404355031104.0,38183826.0,0.0,11568248.0,3.0,Fundo de Renda Fixa,1
621,5,a0W3u00000CWF9FEAX,147,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,26584824.0,1404355031104.0,38183826.0,0.0,11568248.0,3.0,Fundo de Renda Fixa,1
622,1,a0W3u00000CWHQ8EAP,155,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,10000.0,-174246102.0,16401318039.0,-46598212.0,17665410595.0,129911548.0,5.0,FIC de Fundo de Ações,0
623,4,a0W3u00000CWHQ8EAP,155,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,10000.0,-174246102.0,16401318039.0,-46598212.0,17665410595.0,129911548.0,5.0,FIC de Fundo de Ações,0
624,5,a0W3u00000CWHQ8EAP,155,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,10000.0,-174246102.0,16401318039.0,-46598212.0,17665410595.0,129911548.0,5.0,FIC de Fundo de Ações,0
625,1,a0W3u00000CWKIdEAP,159,20% sobre o que exceder a 100% do IDV,15%,Renda Variável,50000.0,-1.81483359999999e+16,1388898366.0,-58034984.0,0.0,125730169.0,5.0,FIC de Fundo de Ações,0
626,1,a0W3u00000CWKKUEA5,160,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,85523709.0,1429737466.0,265511857.0,0.0,178461875.0,5.0,FIC de Fundo de Ações,0
627,5,a0W3u00000CWKKUEA5,160,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,85523709.0,1429737466.0,265511857.0,0.0,178461875.0,5.0,FIC de Fundo de Ações,0
628,1,a0W6A000009luUVUAY,206,Não,15%,Renda Variável,50000.0,82567928.0,9568771946.0,275868958.0,7598640653.0,191718053.0,5.0,FIC de Fundo de Ações,0
629,2,a0W6A000009luUVUAY,206,Não,15%,Renda Variável,50000.0,82567928.0,9568771946.0,275868958.0,7598640653.0,191718053.0,5.0,FIC de Fundo de Ações,0
630,3,a0W6A000009luUVUAY,206,Não,15%,Renda Variável,50000.0,82567928.0,9568771946.0,275868958.0,7598640653.0,191718053.0,5.0,FIC de Fundo de Ações,0
631,4,a0W6A000009luUVUAY,206,Não,15%,Renda Variável,50000.0,82567928.0,9568771946.0,275868958.0,7598640653.0,191718053.0,5.0,FIC de Fundo de Ações,0
632,5,a0W6A000009luUVUAY,206,Não,15%,Renda Variável,50000.0,82567928.0,9568771946.0,275868958.0,7598640653.0,191718053.0,5.0,FIC de Fundo de Ações,0
633,6,a0W6A000009luUVUAY,206,Não,15%,Renda Variável,50000.0,82567928.0,9568771946.0,275868958.0,7598640653.0,191718053.0,5.0,FIC de Fundo de Ações,0
634,1,a0W6A000009n2phUAA,207,Não,15%,Renda Variável,50000.0,2.0317863e+16,203255739086.0,428437644.0,11701536414.0,220773371.0,5.0,FIC de Fundo de Ações,0
635,2,a0W6A000009n2phUAA,207,Não,15%,Renda Variável,50000.0,2.0317863e+16,203255739086.0,428437644.0,11701536414.0,220773371.0,5.0,FIC de Fundo de Ações,0
636,3,a0W6A000009n2phUAA,207,Não,15%,Renda Variável,50000.0,2.0317863e+16,203255739086.0,428437644.0,11701536414.0,220773371.0,5.0,FIC de Fundo de Ações,0
637,4,a0W6A000009n2phUAA,207,Não,15%,Renda Variável,50000.0,2.0317863e+16,203255739086.0,428437644.0,11701536414.0,220773371.0,5.0,FIC de Fundo de Ações,0
